Date,DishID,Vegetarian,Price,QuantitySold,DayOfWeek,Occasion
26-08-2022,2,Yes,150,3,Friday,None
26-08-2022,3,No,200,7,Friday,None
26-08-2022,4,Yes,250,1,Friday,None
26-08-2022,5,No,300,21,Friday,None
26-08-2022,6,Yes,350,4,Friday,None
26-08-2022,7,No,400,12,Friday,None
26-08-2022,8,Yes,450,6,Friday,None
26-08-2022,9,No,500,6,Friday,None
26-08-2022,10,Yes,550,9,Friday,None
27-08-2022,1,No,100,12,Saturday,None
27-08-2022,2,Yes,150,26,Saturday,None
27-08-2022,3,No,200,0,Saturday,None
27-08-2022,4,Yes,250,19,Saturday,None
27-08-2022,5,No,300,21,Saturday,None
27-08-2022,6,Yes,350,25,Saturday,None
27-08-2022,7,No,400,1,Saturday,None
27-08-2022,8,Yes,450,2,Saturday,None
27-08-2022,9,No,500,25,Saturday,None
27-08-2022,10,Yes,550,17,Saturday,None
28-08-2022,1,No,100,20,Sunday,None
28-08-2022,2,Yes,150,22,Sunday,None
28-08-2022,3,No,200,27,Sunday,None
28-08-2022,4,Yes,250,17,Sunday,None
28-08-2022,5,No,300,27,Sunday,None
28-08-2022,6,Yes,350,8,Sunday,None
28-08-2022,7,No,400,4,Sunday,None
28-08-2022,8,Yes,450,2,Sunday,None
28-08-2022,9,No,500,3,Sunday,None
28-08-2022,10,Yes,550,26,Sunday,None
29-08-2022,1,No,100,10,Monday,None
29-08-2022,2,Yes,150,27,Monday,None
29-08-2022,3,No,200,25,Monday,None
29-08-2022,4,Yes,250,15,Monday,None
29-08-2022,5,No,300,2,Monday,None
29-08-2022,6,Yes,350,26,Monday,None
29-08-2022,7,No,400,9,Monday,None
29-08-2022,8,Yes,450,23,Monday,None
29-08-2022,9,No,500,9,Monday,None
29-08-2022,10,Yes,550,7,Monday,None
30-08-2022,1,No,100,9,Tuesday,None
30-08-2022,2,Yes,150,9,Tuesday,None
30-08-2022,3,No,200,8,Tuesday,None
30-08-2022,4,Yes,250,17,Tuesday,None
30-08-2022,5,No,300,3,Tuesday,None
30-08-2022,6,Yes,350,23,Tuesday,None
30-08-2022,7,No,400,1,Tuesday,None
30-08-2022,8,Yes,450,12,Tuesday,None
30-08-2022,9,No,500,20,Tuesday,None
30-08-2022,10,Yes,550,10,Tuesday,None
31-08-2022,1,No,100,12,Wednesday,None
31-08-2022,2,Yes,150,20,Wednesday,None
31-08-2022,3,No,200,11,Wednesday,None
31-08-2022,4,Yes,250,1,Wednesday,None
31-08-2022,5,No,300,2,Wednesday,None
31-08-2022,6,Yes,350,22,Wednesday,None
31-08-2022,7,No,400,28,Wednesday,None
31-08-2022,8,Yes,450,10,Wednesday,None
31-08-2022,9,No,500,29,Wednesday,None
31-08-2022,10,Yes,550,29,Wednesday,None
01-09-2022,1,No,100,18,Thursday,None
01-09-2022,2,Yes,150,19,Thursday,None
01-09-2022,3,No,200,15,Thursday,None
01-09-2022,4,Yes,250,6,Thursday,None
01-09-2022,5,No,300,28,Thursday,None
01-09-2022,6,Yes,350,21,Thursday,None
01-09-2022,7,No,400,8,Thursday,None
01-09-2022,8,Yes,450,19,Thursday,None
01-09-2022,9,No,500,22,Thursday,None
01-09-2022,10,Yes,550,22,Thursday,None
02-09-2022,1,No,100,10,Friday,None
02-09-2022,2,Yes,150,17,Friday,None
02-09-2022,3,No,200,15,Friday,None
02-09-2022,4,Yes,250,27,Friday,None
02-09-2022,5,No,300,3,Friday,None
02-09-2022,6,Yes,350,8,Friday,None
02-09-2022,7,No,400,23,Friday,None
02-09-2022,8,Yes,450,0,Friday,None
02-09-2022,9,No,500,3,Friday,None
02-09-2022,10,Yes,550,23,Friday,None
03-09-2022,1,No,100,4,Saturday,None
03-09-2022,2,Yes,150,25,Saturday,None
03-09-2022,3,No,200,22,Saturday,None
03-09-2022,4,Yes,250,2,Saturday,None
03-09-2022,5,No,300,5,Saturday,None
03-09-2022,6,Yes,350,3,Saturday,None
03-09-2022,7,No,400,3,Saturday,None
03-09-2022,8,Yes,450,12,Saturday,None
03-09-2022,9,No,500,17,Saturday,None
03-09-2022,10,Yes,550,15,Saturday,None
04-09-2022,1,No,100,26,Sunday,None
04-09-2022,2,Yes,150,15,Sunday,None
04-09-2022,3,No,200,1,Sunday,None
04-09-2022,4,Yes,250,20,Sunday,None
04-09-2022,5,No,300,5,Sunday,None
04-09-2022,6,Yes,350,14,Sunday,None
04-09-2022,7,No,400,10,Sunday,None
04-09-2022,8,Yes,450,4,Sunday,None
04-09-2022,9,No,500,9,Sunday,None
04-09-2022,10,Yes,550,17,Sunday,None
05-09-2022,1,No,100,13,Monday,None
05-09-2022,2,Yes,150,5,Monday,None
05-09-2022,3,No,200,1,Monday,None
05-09-2022,4,Yes,250,12,Monday,None
05-09-2022,5,No,300,0,Monday,None
05-09-2022,6,Yes,350,5,Monday,None
05-09-2022,7,No,400,27,Monday,None
05-09-2022,8,Yes,450,6,Monday,None
05-09-2022,9,No,500,6,Monday,None
05-09-2022,10,Yes,550,21,Monday,None
06-09-2022,1,No,100,18,Tuesday,None
06-09-2022,2,Yes,150,1,Tuesday,None
06-09-2022,3,No,200,18,Tuesday,None
06-09-2022,4,Yes,250,9,Tuesday,None
06-09-2022,5,No,300,16,Tuesday,None
06-09-2022,6,Yes,350,0,Tuesday,None
06-09-2022,7,No,400,0,Tuesday,None
06-09-2022,8,Yes,450,17,Tuesday,None
06-09-2022,9,No,500,15,Tuesday,None
06-09-2022,10,Yes,550,16,Tuesday,None
07-09-2022,1,No,100,1,Wednesday,None
07-09-2022,2,Yes,150,2,Wednesday,None
07-09-2022,3,No,200,0,Wednesday,None
07-09-2022,4,Yes,250,19,Wednesday,None
07-09-2022,5,No,300,11,Wednesday,None
07-09-2022,6,Yes,350,28,Wednesday,None
07-09-2022,7,No,400,10,Wednesday,None
07-09-2022,8,Yes,450,14,Wednesday,None
07-09-2022,9,No,500,11,Wednesday,None
07-09-2022,10,Yes,550,3,Wednesday,None
08-09-2022,1,No,100,28,Thursday,None
08-09-2022,2,Yes,150,7,Thursday,None
08-09-2022,3,No,200,15,Thursday,None
08-09-2022,4,Yes,250,17,Thursday,None
08-09-2022,5,No,300,6,Thursday,None
08-09-2022,6,Yes,350,13,Thursday,None
08-09-2022,7,No,400,26,Thursday,None
08-09-2022,8,Yes,450,13,Thursday,None
08-09-2022,9,No,500,3,Thursday,None
08-09-2022,10,Yes,550,26,Thursday,None
09-09-2022,1,No,100,17,Friday,None
09-09-2022,2,Yes,150,24,Friday,None
09-09-2022,3,No,200,27,Friday,None
09-09-2022,4,Yes,250,2,Friday,None
09-09-2022,5,No,300,21,Friday,None
09-09-2022,6,Yes,350,1,Friday,None
09-09-2022,7,No,400,3,Friday,None
09-09-2022,8,Yes,450,1,Friday,None
09-09-2022,9,No,500,5,Friday,None
09-09-2022,10,Yes,550,18,Friday,None
10-09-2022,1,No,100,11,Saturday,None
10-09-2022,2,Yes,150,15,Saturday,None
10-09-2022,3,No,200,10,Saturday,None
10-09-2022,4,Yes,250,22,Saturday,None
10-09-2022,5,No,300,18,Saturday,None
10-09-2022,6,Yes,350,6,Saturday,None
10-09-2022,7,No,400,2,Saturday,None
10-09-2022,8,Yes,450,21,Saturday,None
10-09-2022,9,No,500,15,Saturday,None
10-09-2022,10,Yes,550,11,Saturday,None
11-09-2022,1,No,100,1,Sunday,None
11-09-2022,2,Yes,150,15,Sunday,None
11-09-2022,3,No,200,4,Sunday,None
11-09-2022,4,Yes,250,15,Sunday,None
11-09-2022,5,No,300,8,Sunday,None
11-09-2022,6,Yes,350,28,Sunday,None
11-09-2022,7,No,400,15,Sunday,None
11-09-2022,8,Yes,450,26,Sunday,None
11-09-2022,9,No,500,10,Sunday,None
11-09-2022,10,Yes,550,21,Sunday,None
12-09-2022,1,No,100,19,Monday,None
12-09-2022,2,Yes,150,7,Monday,None
12-09-2022,3,No,200,3,Monday,None
12-09-2022,4,Yes,250,5,Monday,None
12-09-2022,5,No,300,0,Monday,None
12-09-2022,6,Yes,350,10,Monday,None
12-09-2022,7,No,400,9,Monday,None
12-09-2022,8,Yes,450,13,Monday,None
12-09-2022,9,No,500,28,Monday,None
12-09-2022,10,Yes,550,17,Monday,None
13-09-2022,1,No,100,22,Tuesday,None
13-09-2022,2,Yes,150,20,Tuesday,None
13-09-2022,3,No,200,6,Tuesday,None
13-09-2022,4,Yes,250,3,Tuesday,None
13-09-2022,5,No,300,24,Tuesday,None
13-09-2022,6,Yes,350,25,Tuesday,None
13-09-2022,7,No,400,3,Tuesday,None
13-09-2022,8,Yes,450,9,Tuesday,None
13-09-2022,9,No,500,21,Tuesday,None
13-09-2022,10,Yes,550,15,Tuesday,None
14-09-2022,1,No,100,9,Wednesday,None
14-09-2022,2,Yes,150,6,Wednesday,None
14-09-2022,3,No,200,18,Wednesday,None
14-09-2022,4,Yes,250,3,Wednesday,None
14-09-2022,5,No,300,10,Wednesday,None
14-09-2022,6,Yes,350,25,Wednesday,None
14-09-2022,7,No,400,27,Wednesday,None
14-09-2022,8,Yes,450,20,Wednesday,None
14-09-2022,9,No,500,5,Wednesday,None
14-09-2022,10,Yes,550,11,Wednesday,None
15-09-2022,1,No,100,17,Thursday,None
15-09-2022,2,Yes,150,9,Thursday,None
15-09-2022,3,No,200,0,Thursday,None
15-09-2022,4,Yes,250,0,Thursday,None
15-09-2022,5,No,300,5,Thursday,None
15-09-2022,6,Yes,350,24,Thursday,None
15-09-2022,7,No,400,24,Thursday,None
15-09-2022,8,Yes,450,4,Thursday,None
15-09-2022,9,No,500,7,Thursday,None
15-09-2022,10,Yes,550,5,Thursday,None
16-09-2022,1,No,100,11,Friday,None
16-09-2022,2,Yes,150,13,Friday,None
16-09-2022,3,No,200,18,Friday,None
16-09-2022,4,Yes,250,16,Friday,None
16-09-2022,5,No,300,6,Friday,None
16-09-2022,6,Yes,350,20,Friday,None
16-09-2022,7,No,400,20,Friday,None
16-09-2022,8,Yes,450,29,Friday,None
16-09-2022,9,No,500,27,Friday,None
16-09-2022,10,Yes,550,13,Friday,None
17-09-2022,1,No,100,1,Saturday,None
17-09-2022,2,Yes,150,1,Saturday,None
17-09-2022,3,No,200,6,Saturday,None
17-09-2022,4,Yes,250,3,Saturday,None
17-09-2022,5,No,300,24,Saturday,None
17-09-2022,6,Yes,350,27,Saturday,None
17-09-2022,7,No,400,19,Saturday,None
17-09-2022,8,Yes,450,4,Saturday,None
17-09-2022,9,No,500,15,Saturday,None
17-09-2022,10,Yes,550,14,Saturday,None
18-09-2022,1,No,100,1,Sunday,None
18-09-2022,2,Yes,150,14,Sunday,None
18-09-2022,3,No,200,6,Sunday,None
18-09-2022,4,Yes,250,15,Sunday,None
18-09-2022,5,No,300,29,Sunday,None
18-09-2022,6,Yes,350,4,Sunday,None
18-09-2022,7,No,400,19,Sunday,None
18-09-2022,8,Yes,450,15,Sunday,None
18-09-2022,9,No,500,5,Sunday,None
18-09-2022,10,Yes,550,11,Sunday,None
19-09-2022,1,No,100,13,Monday,None
19-09-2022,2,Yes,150,9,Monday,None
19-09-2022,3,No,200,8,Monday,None
19-09-2022,4,Yes,250,28,Monday,None
19-09-2022,5,No,300,17,Monday,None
19-09-2022,6,Yes,350,14,Monday,None
19-09-2022,7,No,400,5,Monday,None
19-09-2022,8,Yes,450,24,Monday,None
19-09-2022,9,No,500,13,Monday,None
19-09-2022,10,Yes,550,3,Monday,None
20-09-2022,1,No,100,19,Tuesday,None
20-09-2022,2,Yes,150,27,Tuesday,None
20-09-2022,3,No,200,5,Tuesday,None
20-09-2022,4,Yes,250,12,Tuesday,None
20-09-2022,5,No,300,26,Tuesday,None
20-09-2022,6,Yes,350,26,Tuesday,None
20-09-2022,7,No,400,23,Tuesday,None
20-09-2022,8,Yes,450,16,Tuesday,None
20-09-2022,9,No,500,18,Tuesday,None
20-09-2022,10,Yes,550,5,Tuesday,None
21-09-2022,1,No,100,18,Wednesday,None
21-09-2022,2,Yes,150,16,Wednesday,None
21-09-2022,3,No,200,17,Wednesday,None
21-09-2022,4,Yes,250,12,Wednesday,None
21-09-2022,5,No,300,17,Wednesday,None
21-09-2022,6,Yes,350,18,Wednesday,None
21-09-2022,7,No,400,3,Wednesday,None
21-09-2022,8,Yes,450,29,Wednesday,None
21-09-2022,9,No,500,25,Wednesday,None
21-09-2022,10,Yes,550,24,Wednesday,None
22-09-2022,1,No,100,26,Thursday,None
22-09-2022,2,Yes,150,10,Thursday,None
22-09-2022,3,No,200,2,Thursday,None
22-09-2022,4,Yes,250,19,Thursday,None
22-09-2022,5,No,300,2,Thursday,None
22-09-2022,6,Yes,350,21,Thursday,None
22-09-2022,7,No,400,27,Thursday,None
22-09-2022,8,Yes,450,29,Thursday,None
22-09-2022,9,No,500,22,Thursday,None
22-09-2022,10,Yes,550,3,Thursday,None
23-09-2022,1,No,100,5,Friday,None
23-09-2022,2,Yes,150,17,Friday,None
23-09-2022,3,No,200,22,Friday,None
23-09-2022,4,Yes,250,12,Friday,None
23-09-2022,5,No,300,21,Friday,None
23-09-2022,6,Yes,350,23,Friday,None
23-09-2022,7,No,400,5,Friday,None
23-09-2022,8,Yes,450,3,Friday,None
23-09-2022,9,No,500,25,Friday,None
23-09-2022,10,Yes,550,2,Friday,None
24-09-2022,1,No,100,14,Saturday,None
24-09-2022,2,Yes,150,17,Saturday,None
24-09-2022,3,No,200,17,Saturday,None
24-09-2022,4,Yes,250,19,Saturday,None
24-09-2022,5,No,300,0,Saturday,None
24-09-2022,6,Yes,350,2,Saturday,None
24-09-2022,7,No,400,9,Saturday,None
24-09-2022,8,Yes,450,27,Saturday,None
24-09-2022,9,No,500,29,Saturday,None
24-09-2022,10,Yes,550,18,Saturday,None
25-09-2022,1,No,100,28,Sunday,None
25-09-2022,2,Yes,150,22,Sunday,None
25-09-2022,3,No,200,25,Sunday,None
25-09-2022,4,Yes,250,6,Sunday,None
25-09-2022,5,No,300,4,Sunday,None
25-09-2022,6,Yes,350,20,Sunday,None
25-09-2022,7,No,400,10,Sunday,None
25-09-2022,8,Yes,450,2,Sunday,None
25-09-2022,9,No,500,14,Sunday,None
25-09-2022,10,Yes,550,3,Sunday,None
26-09-2022,1,No,100,8,Monday,None
26-09-2022,2,Yes,150,25,Monday,None
26-09-2022,3,No,200,5,Monday,None
26-09-2022,4,Yes,250,29,Monday,None
26-09-2022,5,No,300,22,Monday,None
26-09-2022,6,Yes,350,26,Monday,None
26-09-2022,7,No,400,4,Monday,None
26-09-2022,8,Yes,450,15,Monday,None
26-09-2022,9,No,500,15,Monday,None
26-09-2022,10,Yes,550,21,Monday,None
27-09-2022,1,No,100,27,Tuesday,None
27-09-2022,2,Yes,150,23,Tuesday,None
27-09-2022,3,No,200,14,Tuesday,None
27-09-2022,4,Yes,250,6,Tuesday,None
27-09-2022,5,No,300,9,Tuesday,None
27-09-2022,6,Yes,350,0,Tuesday,None
27-09-2022,7,No,400,14,Tuesday,None
27-09-2022,8,Yes,450,22,Tuesday,None
27-09-2022,9,No,500,17,Tuesday,None
27-09-2022,10,Yes,550,9,Tuesday,None
28-09-2022,1,No,100,27,Wednesday,None
28-09-2022,2,Yes,150,27,Wednesday,None
28-09-2022,3,No,200,18,Wednesday,None
28-09-2022,4,Yes,250,14,Wednesday,None
28-09-2022,5,No,300,12,Wednesday,None
28-09-2022,6,Yes,350,20,Wednesday,None
28-09-2022,7,No,400,21,Wednesday,None
28-09-2022,8,Yes,450,7,Wednesday,None
28-09-2022,9,No,500,11,Wednesday,None
28-09-2022,10,Yes,550,27,Wednesday,None
29-09-2022,1,No,100,2,Thursday,None
29-09-2022,2,Yes,150,10,Thursday,None
29-09-2022,3,No,200,2,Thursday,None
29-09-2022,4,Yes,250,3,Thursday,None
29-09-2022,5,No,300,22,Thursday,None
29-09-2022,6,Yes,350,29,Thursday,None
29-09-2022,7,No,400,24,Thursday,None
29-09-2022,8,Yes,450,20,Thursday,None
29-09-2022,9,No,500,20,Thursday,None
29-09-2022,10,Yes,550,13,Thursday,None
30-09-2022,1,No,100,12,Friday,None
30-09-2022,2,Yes,150,14,Friday,None
30-09-2022,3,No,200,13,Friday,None
30-09-2022,4,Yes,250,15,Friday,None
30-09-2022,5,No,300,20,Friday,None
30-09-2022,6,Yes,350,17,Friday,None
30-09-2022,7,No,400,11,Friday,None
30-09-2022,8,Yes,450,2,Friday,None
30-09-2022,9,No,500,25,Friday,None
30-09-2022,10,Yes,550,26,Friday,None
01-10-2022,1,No,100,26,Saturday,None
01-10-2022,2,Yes,150,17,Saturday,None
01-10-2022,3,No,200,4,Saturday,None
01-10-2022,4,Yes,250,23,Saturday,None
01-10-2022,5,No,300,22,Saturday,None
01-10-2022,6,Yes,350,6,Saturday,None
01-10-2022,7,No,400,21,Saturday,None
01-10-2022,8,Yes,450,12,Saturday,None
01-10-2022,9,No,500,17,Saturday,None
01-10-2022,10,Yes,550,15,Saturday,None
02-10-2022,1,No,100,21,Sunday,Gandhi Jayanti
02-10-2022,2,Yes,150,28,Sunday,Gandhi Jayanti
02-10-2022,3,No,200,29,Sunday,Gandhi Jayanti
02-10-2022,4,Yes,250,9,Sunday,Gandhi Jayanti
02-10-2022,5,No,300,25,Sunday,Gandhi Jayanti
02-10-2022,6,Yes,350,28,Sunday,Gandhi Jayanti
02-10-2022,7,No,400,28,Sunday,Gandhi Jayanti
02-10-2022,8,Yes,450,22,Sunday,Gandhi Jayanti
02-10-2022,9,No,500,14,Sunday,Gandhi Jayanti
02-10-2022,10,Yes,550,20,Sunday,Gandhi Jayanti
03-10-2022,1,No,100,11,Monday,None
03-10-2022,2,Yes,150,2,Monday,None
03-10-2022,3,No,200,7,Monday,None
03-10-2022,4,Yes,250,29,Monday,None
03-10-2022,5,No,300,27,Monday,None
03-10-2022,6,Yes,350,14,Monday,None
03-10-2022,7,No,400,26,Monday,None
03-10-2022,8,Yes,450,25,Monday,None
03-10-2022,9,No,500,28,Monday,None
03-10-2022,10,Yes,550,9,Monday,None
04-10-2022,1,No,100,26,Tuesday,None
04-10-2022,2,Yes,150,14,Tuesday,None
04-10-2022,3,No,200,29,Tuesday,None
04-10-2022,4,Yes,250,15,Tuesday,None
04-10-2022,5,No,300,21,Tuesday,None
04-10-2022,6,Yes,350,14,Tuesday,None
04-10-2022,7,No,400,17,Tuesday,None
04-10-2022,8,Yes,450,23,Tuesday,None
04-10-2022,9,No,500,26,Tuesday,None
04-10-2022,10,Yes,550,16,Tuesday,None
05-10-2022,1,No,100,4,Wednesday,None
05-10-2022,2,Yes,150,20,Wednesday,None
05-10-2022,3,No,200,0,Wednesday,None
05-10-2022,4,Yes,250,9,Wednesday,None
05-10-2022,5,No,300,20,Wednesday,None
05-10-2022,6,Yes,350,19,Wednesday,None
05-10-2022,7,No,400,26,Wednesday,None
05-10-2022,8,Yes,450,21,Wednesday,None
05-10-2022,9,No,500,15,Wednesday,None
05-10-2022,10,Yes,550,21,Wednesday,None
06-10-2022,1,No,100,1,Thursday,None
06-10-2022,2,Yes,150,14,Thursday,None
06-10-2022,3,No,200,26,Thursday,None
06-10-2022,4,Yes,250,23,Thursday,None
06-10-2022,5,No,300,25,Thursday,None
06-10-2022,6,Yes,350,28,Thursday,None
06-10-2022,7,No,400,9,Thursday,None
06-10-2022,8,Yes,450,17,Thursday,None
06-10-2022,9,No,500,8,Thursday,None
06-10-2022,10,Yes,550,12,Thursday,None
07-10-2022,1,No,100,17,Friday,None
07-10-2022,2,Yes,150,28,Friday,None
07-10-2022,3,No,200,11,Friday,None
07-10-2022,4,Yes,250,21,Friday,None
07-10-2022,5,No,300,7,Friday,None
07-10-2022,6,Yes,350,3,Friday,None
07-10-2022,7,No,400,3,Friday,None
07-10-2022,8,Yes,450,6,Friday,None
07-10-2022,9,No,500,18,Friday,None
07-10-2022,10,Yes,550,23,Friday,None
08-10-2022,1,No,100,20,Saturday,Mawlid* (*estimated)
08-10-2022,2,Yes,150,3,Saturday,Mawlid* (*estimated)
08-10-2022,3,No,200,22,Saturday,Mawlid* (*estimated)
08-10-2022,4,Yes,250,17,Saturday,Mawlid* (*estimated)
08-10-2022,5,No,300,27,Saturday,Mawlid* (*estimated)
08-10-2022,6,Yes,350,15,Saturday,Mawlid* (*estimated)
08-10-2022,7,No,400,19,Saturday,Mawlid* (*estimated)
08-10-2022,8,Yes,450,29,Saturday,Mawlid* (*estimated)
08-10-2022,9,No,500,10,Saturday,Mawlid* (*estimated)
08-10-2022,10,Yes,550,13,Saturday,Mawlid* (*estimated)
09-10-2022,1,No,100,2,Sunday,None
09-10-2022,2,Yes,150,0,Sunday,None
09-10-2022,3,No,200,29,Sunday,None
09-10-2022,4,Yes,250,11,Sunday,None
09-10-2022,5,No,300,8,Sunday,None
09-10-2022,6,Yes,350,13,Sunday,None
09-10-2022,7,No,400,2,Sunday,None
09-10-2022,8,Yes,450,12,Sunday,None
09-10-2022,9,No,500,11,Sunday,None
09-10-2022,10,Yes,550,5,Sunday,None
10-10-2022,1,No,100,27,Monday,None
10-10-2022,2,Yes,150,11,Monday,None
10-10-2022,3,No,200,7,Monday,None
10-10-2022,4,Yes,250,29,Monday,None
10-10-2022,5,No,300,12,Monday,None
10-10-2022,6,Yes,350,15,Monday,None
10-10-2022,7,No,400,4,Monday,None
10-10-2022,8,Yes,450,26,Monday,None
10-10-2022,9,No,500,10,Monday,None
10-10-2022,10,Yes,550,6,Monday,None
11-10-2022,1,No,100,25,Tuesday,None
11-10-2022,2,Yes,150,10,Tuesday,None
11-10-2022,3,No,200,28,Tuesday,None
11-10-2022,4,Yes,250,22,Tuesday,None
11-10-2022,5,No,300,11,Tuesday,None
11-10-2022,6,Yes,350,18,Tuesday,None
11-10-2022,7,No,400,3,Tuesday,None
11-10-2022,8,Yes,450,0,Tuesday,None
11-10-2022,9,No,500,24,Tuesday,None
11-10-2022,10,Yes,550,21,Tuesday,None
12-10-2022,1,No,100,20,Wednesday,None
12-10-2022,2,Yes,150,3,Wednesday,None
12-10-2022,3,No,200,8,Wednesday,None
12-10-2022,4,Yes,250,26,Wednesday,None
12-10-2022,5,No,300,4,Wednesday,None
12-10-2022,6,Yes,350,22,Wednesday,None
12-10-2022,7,No,400,4,Wednesday,None
12-10-2022,8,Yes,450,20,Wednesday,None
12-10-2022,9,No,500,1,Wednesday,None
12-10-2022,10,Yes,550,9,Wednesday,None
13-10-2022,1,No,100,2,Thursday,None
13-10-2022,2,Yes,150,23,Thursday,None
13-10-2022,3,No,200,5,Thursday,None
13-10-2022,4,Yes,250,0,Thursday,None
13-10-2022,5,No,300,19,Thursday,None
13-10-2022,6,Yes,350,8,Thursday,None
13-10-2022,7,No,400,11,Thursday,None
13-10-2022,8,Yes,450,20,Thursday,None
13-10-2022,9,No,500,11,Thursday,None
13-10-2022,10,Yes,550,23,Thursday,None
14-10-2022,1,No,100,24,Friday,None
14-10-2022,2,Yes,150,3,Friday,None
14-10-2022,3,No,200,21,Friday,None
14-10-2022,4,Yes,250,7,Friday,None
14-10-2022,5,No,300,27,Friday,None
14-10-2022,6,Yes,350,28,Friday,None
14-10-2022,7,No,400,17,Friday,None
14-10-2022,8,Yes,450,8,Friday,None
14-10-2022,9,No,500,6,Friday,None
14-10-2022,10,Yes,550,20,Friday,None
15-10-2022,1,No,100,6,Saturday,None
15-10-2022,2,Yes,150,8,Saturday,None
15-10-2022,3,No,200,8,Saturday,None
15-10-2022,4,Yes,250,6,Saturday,None
15-10-2022,5,No,300,9,Saturday,None
15-10-2022,6,Yes,350,14,Saturday,None
15-10-2022,7,No,400,2,Saturday,None
15-10-2022,8,Yes,450,10,Saturday,None
15-10-2022,9,No,500,9,Saturday,None
15-10-2022,10,Yes,550,22,Saturday,None
16-10-2022,1,No,100,28,Sunday,None
16-10-2022,2,Yes,150,17,Sunday,None
16-10-2022,3,No,200,20,Sunday,None
16-10-2022,4,Yes,250,18,Sunday,None
16-10-2022,5,No,300,11,Sunday,None
16-10-2022,6,Yes,350,14,Sunday,None
16-10-2022,7,No,400,4,Sunday,None
16-10-2022,8,Yes,450,4,Sunday,None
16-10-2022,9,No,500,20,Sunday,None
16-10-2022,10,Yes,550,18,Sunday,None
17-10-2022,1,No,100,9,Monday,None
17-10-2022,2,Yes,150,4,Monday,None
17-10-2022,3,No,200,15,Monday,None
17-10-2022,4,Yes,250,8,Monday,None
17-10-2022,5,No,300,10,Monday,None
17-10-2022,6,Yes,350,14,Monday,None
17-10-2022,7,No,400,23,Monday,None
17-10-2022,8,Yes,450,22,Monday,None
17-10-2022,9,No,500,10,Monday,None
17-10-2022,10,Yes,550,28,Monday,None
18-10-2022,1,No,100,4,Tuesday,None
18-10-2022,2,Yes,150,20,Tuesday,None
18-10-2022,3,No,200,24,Tuesday,None
18-10-2022,4,Yes,250,18,Tuesday,None
18-10-2022,5,No,300,21,Tuesday,None
18-10-2022,6,Yes,350,17,Tuesday,None
18-10-2022,7,No,400,1,Tuesday,None
18-10-2022,8,Yes,450,25,Tuesday,None
18-10-2022,9,No,500,18,Tuesday,None
18-10-2022,10,Yes,550,11,Tuesday,None
19-10-2022,1,No,100,5,Wednesday,None
19-10-2022,2,Yes,150,10,Wednesday,None
19-10-2022,3,No,200,7,Wednesday,None
19-10-2022,4,Yes,250,13,Wednesday,None
19-10-2022,5,No,300,0,Wednesday,None
19-10-2022,6,Yes,350,29,Wednesday,None
19-10-2022,7,No,400,4,Wednesday,None
19-10-2022,8,Yes,450,17,Wednesday,None
19-10-2022,9,No,500,2,Wednesday,None
19-10-2022,10,Yes,550,20,Wednesday,None
20-10-2022,1,No,100,28,Thursday,None
20-10-2022,2,Yes,150,12,Thursday,None
20-10-2022,3,No,200,9,Thursday,None
20-10-2022,4,Yes,250,10,Thursday,None
20-10-2022,5,No,300,25,Thursday,None
20-10-2022,6,Yes,350,13,Thursday,None
20-10-2022,7,No,400,29,Thursday,None
20-10-2022,8,Yes,450,16,Thursday,None
20-10-2022,9,No,500,18,Thursday,None
20-10-2022,10,Yes,550,6,Thursday,None
21-10-2022,1,No,100,7,Friday,None
21-10-2022,2,Yes,150,9,Friday,None
21-10-2022,3,No,200,19,Friday,None
21-10-2022,4,Yes,250,7,Friday,None
21-10-2022,5,No,300,23,Friday,None
21-10-2022,6,Yes,350,26,Friday,None
21-10-2022,7,No,400,23,Friday,None
21-10-2022,8,Yes,450,11,Friday,None
21-10-2022,9,No,500,22,Friday,None
21-10-2022,10,Yes,550,29,Friday,None
22-10-2022,1,No,100,22,Saturday,None
22-10-2022,2,Yes,150,27,Saturday,None
22-10-2022,3,No,200,2,Saturday,None
22-10-2022,4,Yes,250,16,Saturday,None
22-10-2022,5,No,300,27,Saturday,None
22-10-2022,6,Yes,350,0,Saturday,None
22-10-2022,7,No,400,20,Saturday,None
22-10-2022,8,Yes,450,19,Saturday,None
22-10-2022,9,No,500,4,Saturday,None
22-10-2022,10,Yes,550,15,Saturday,None
23-10-2022,1,No,100,6,Sunday,None
23-10-2022,2,Yes,150,25,Sunday,None
23-10-2022,3,No,200,3,Sunday,None
23-10-2022,4,Yes,250,25,Sunday,None
23-10-2022,5,No,300,21,Sunday,None
23-10-2022,6,Yes,350,14,Sunday,None
23-10-2022,7,No,400,10,Sunday,None
23-10-2022,8,Yes,450,12,Sunday,None
23-10-2022,9,No,500,28,Sunday,None
23-10-2022,10,Yes,550,19,Sunday,None
24-10-2022,1,No,100,23,Monday,Diwali
24-10-2022,2,Yes,150,22,Monday,Diwali
24-10-2022,3,No,200,8,Monday,Diwali
24-10-2022,4,Yes,250,15,Monday,Diwali
24-10-2022,5,No,300,5,Monday,Diwali
24-10-2022,6,Yes,350,1,Monday,Diwali
24-10-2022,7,No,400,17,Monday,Diwali
24-10-2022,8,Yes,450,19,Monday,Diwali
24-10-2022,9,No,500,7,Monday,Diwali
